TimeGMT,TemperatureC,Dew PointC,Humidity,Sea Level PressurehPa,VisibilityKm,Wind Direction,Wind SpeedKm/h,Gust SpeedKm/h,Precipitationmm,Events,Conditions,WindDirDegrees,DateUTC
12:20 AM,6.0,3.0,81,1025,10.0,ENE,11.1,-,N/A,,Mostly Cloudy,70,2010-12-31 00:20:00
12:50 AM,6.0,3.0,81,1025,10.0,East,14.8,-,N/A,,Mostly Cloudy,80,2010-12-31 00:50:00
1:20 AM,5.0,3.0,87,1025,10.0,East,9.3,-,N/A,,Mostly Cloudy,100,2010-12-31 01:20:00
1:50 AM,5.0,3.0,87,1025,10.0,East,7.4,-,N/A,,Mostly Cloudy,100,2010-12-31 01:50:00
2:20 AM,5.0,3.0,87,1026,9.0,East,7.4,-,N/A,,Mostly Cloudy,100,2010-12-31 02:20:00
2:50 AM,5.0,4.0,93,1026,9.0,East,7.4,-,N/A,,Mostly Cloudy,100,2010-12-31 02:50:00
3:20 AM,5.0,3.0,87,1026,9.0,ESE,5.6,-,N/A,,Mostly Cloudy,110,2010-12-31 03:20:00
3:50 AM,5.0,4.0,93,1026,9.0,East,5.6,-,N/A,,Mostly Cloudy,100,2010-12-31 03:50:00
4:20 AM,5.0,3.0,87,1026,10.0,Calm,Calm,-,N/A,,Mostly Cloudy,0,2010-12-31 04:20:00
4:50 AM,5.0,3.0,87,1026,10.0,Calm,Calm,-,N/A,,Mostly Cloudy,0,2010-12-31 04:50:00
5:20 AM,6.0,3.0,81,1026,10.0,Calm,Calm,-,N/A,,Mostly Cloudy,0,2010-12-31 05:20:00
5:50 AM,5,4,83,1026,9,NE,1.9,,,,,40,2010-12-31 05:50:00
5:50 AM,5.0,3.0,87,1026,10.0,Calm,Calm,-,N/A,,Mostly Cloudy,0,2010-12-31 05:50:00
6:20 AM,5.0,4.0,93,1026,9.0,North,7.4,-,N/A,,Mostly Cloudy,360,2010-12-31 06:20:00
6:50 AM,5.0,4.0,93,1026,8.0,North,5.6,-,N/A,,Mostly Cloudy,360,2010-12-31 06:50:00
7:20 AM,5.0,4.0,93,1026,8.0,North,5.6,-,N/A,,Mostly Cloudy,360,2010-12-31 07:20:00
7:50 AM,5.0,4.0,93,1027,8.0,Variable,5.6,-,N/A,,Mostly Cloudy,0,2010-12-31 07:50:00
8:20 AM,5.0,4.0,93,1027,6.0,Variable,5.6,-,N/A,,Mostly Cloudy,0,2010-12-31 08:20:00
8:50 AM,5,4,88,1027,7,North,5.6,,,,Light Haze,0,2010-12-31 08:50:00
8:50 AM,5.0,4.0,93,1027,6.0,Variable,3.7,-,N/A,,Mostly Cloudy,0,2010-12-31 08:50:00
9:20 AM,5.0,4.0,93,1027,7.0,Variable,3.7,-,N/A,,Mostly Cloudy,0,2010-12-31 09:20:00
9:50 AM,6.0,4.0,87,1027,8.0,Variable,3.7,-,N/A,,Mostly Cloudy,0,2010-12-31 09:50:00
10:20 AM,6.0,4.0,87,1027,7.0,Variable,3.7,-,N/A,,Mostly Cloudy,0,2010-12-31 10:20:00
10:50 AM,6.0,4.0,87,1027,7.0,Variable,3.7,-,N/A,,Mostly Cloudy,0,2010-12-31 10:50:00
