TimeGMT,TemperatureC,Dew PointC,Humidity,Sea Level PressurehPa,VisibilityKm,Wind Direction,Wind SpeedKm/h,Gust SpeedKm/h,Precipitationmm,Events,Conditions,WindDirDegrees,DateUTC
12:20 AM,-5.0,-6.0,93,995,9.0,SE,5.6,-,N/A,,Unknown,130,2010-12-18 00:20:00
12:50 AM,-5.0,-6.0,93,995,8.0,Calm,Calm,-,N/A,,Unknown,0,2010-12-18 00:50:00
1:20 AM,-5.0,-6.0,93,994,8.0,South,3.7,-,N/A,,Unknown,180,2010-12-18 01:20:00
1:50 AM,-5.0,-6.0,93,994,9.0,SW,3.7,-,N/A,,Unknown,220,2010-12-18 01:50:00
2:20 AM,-5.0,-6.0,93,994,9.0,Variable,5.6,-,N/A,,Unknown,0,2010-12-18 02:20:00
2:50 AM,-6,-7,88,994,7,South,5.6,,,,Light Haze,180,2010-12-18 02:50:00
2:50 AM,-5.0,-6.0,93,994,9.0,South,5.6,-,N/A,,Partly Cloudy,180,2010-12-18 02:50:00
3:20 AM,-6.0,-7.0,93,994,9.0,ESE,5.6,-,N/A,,Unknown,120,2010-12-18 03:20:00
3:50 AM,-6.0,-7.0,93,994,-9999.0,East,7.4,-,N/A,,Clear,90,2010-12-18 03:50:00
4:20 AM,-6.0,-7.0,93,994,-9999.0,ENE,7.4,-,N/A,,Clear,70,2010-12-18 04:20:00
4:50 AM,-6.0,-7.0,93,993,-9999.0,East,9.3,-,N/A,,Clear,100,2010-12-18 04:50:00
5:20 AM,-5.0,-6.0,93,993,-9999.0,ENE,7.4,-,N/A,,Clear,70,2010-12-18 05:20:00
5:50 AM,-4,-6,83,993,14,East,7.4,,,,,90,2010-12-18 05:50:00
5:50 AM,-5.0,-6.0,93,992,-9999.0,East,7.4,-,N/A,,Clear,80,2010-12-18 05:50:00
6:20 AM,-4.0,-6.0,86,992,-9999.0,East,9.3,-,N/A,,Clear,90,2010-12-18 06:20:00
6:50 AM,-3.0,-5.0,86,992,-9999.0,East,11.1,-,N/A,,Clear,90,2010-12-18 06:50:00
7:20 AM,-3.0,-5.0,86,992,-9999.0,East,11.1,-,N/A,,Clear,90,2010-12-18 07:20:00
7:50 AM,-3.0,-5.0,86,992,-9999.0,East,11.1,-,N/A,,Clear,90,2010-12-18 07:50:00
8:20 AM,-2.0,-4.0,86,992,7.0,East,7.4,-,N/A,Snow,Light Snow,90,2010-12-18 08:20:00
8:50 AM,-2,-4,84,992,15,East,11.1,,,Snow,Light Snow Showers,80,2010-12-18 08:50:00
8:50 AM,-2.0,-4.0,86,991,10.0,East,11.1,-,N/A,Snow,Light Snow,80,2010-12-18 08:50:00
9:20 AM,-2.0,-4.0,86,991,10.0,East,16.7,-,N/A,Snow,Light Snow,90,2010-12-18 09:20:00
