TimeGMT,TemperatureC,Dew PointC,Humidity,Sea Level PressurehPa,VisibilityKm,Wind Direction,Wind SpeedKm/h,Gust SpeedKm/h,Precipitationmm,Events,Conditions,WindDirDegrees,DateUTC
12:20 AM,7.0,6.0,93,1017,2.9,Calm,Calm,-,N/A,,Mostly Cloudy,0,2010-12-29 00:20:00
12:50 AM,7.0,6.0,93,1017,2.3,SE,5.6,-,N/A,,Mostly Cloudy,140,2010-12-29 00:50:00
1:20 AM,7.0,6.0,93,1017,1.0,SE,5.6,-,N/A,Fog,Fog,130,2010-12-29 01:20:00
1:50 AM,7.0,6.0,93,1017,0.5,East,3.7,-,N/A,Fog,Fog,100,2010-12-29 01:50:00
2:20 AM,7.0,6.0,93,1017,0.5,East,3.7,-,N/A,Fog,Fog,100,2010-12-29 02:20:00
2:50 AM,7,7,95,1018,0.1,East,3.7,,,Fog,Fog,100,2010-12-29 02:50:00
2:50 AM,7.0,6.0,93,1018,0.3,East,3.7,-,N/A,Fog,Fog,100,2010-12-29 02:50:00
3:20 AM,7.0,6.0,93,1018,0.2,Calm,Calm,-,N/A,Fog,Fog,0,2010-12-29 03:20:00
3:50 AM,7.0,6.0,93,1018,0.2,Calm,Calm,-,N/A,Fog,Fog,0,2010-12-29 03:50:00
4:20 AM,7.0,6.0,93,1018,0.1,Variable,3.7,-,N/A,Fog,Fog,0,2010-12-29 04:20:00
4:50 AM,7.0,6.0,93,1018,0.1,Variable,5.6,-,N/A,Fog,Fog,0,2010-12-29 04:50:00
5:20 AM,7.0,6.0,93,1018,0.2,Variable,3.7,-,N/A,Fog,Fog,0,2010-12-29 05:20:00
5:50 AM,7,7,98,1018,0.1,East,3.7,,,Fog,Fog,100,2010-12-29 05:50:00
5:50 AM,7.0,6.0,93,1018,0.3,Variable,5.6,-,N/A,Fog,Fog,0,2010-12-29 05:50:00
6:20 AM,7.0,6.0,93,1018,1.2,Variable,3.7,-,N/A,,Mist,0,2010-12-29 06:20:00
6:50 AM,7.0,7.0,100,1018,0.8,Variable,3.7,-,N/A,Fog,Fog,0,2010-12-29 06:50:00
7:20 AM,7.0,7.0,100,1019,0.7,Variable,5.6,-,N/A,Fog,Fog,0,2010-12-29 07:20:00
7:50 AM,7.0,7.0,100,1019,1.4,SE,7.4,-,N/A,,Mostly Cloudy,140,2010-12-29 07:50:00
8:20 AM,8.0,7.0,93,1019,1.4,Variable,5.6,-,N/A,,Mostly Cloudy,0,2010-12-29 08:20:00
8:50 AM,8,8,100,1020,8,SE,3.7,,,,Mist,130,2010-12-29 08:50:00
8:50 AM,8.0,7.0,93,1019,1.6,Variable,5.6,-,N/A,,Mostly Cloudy,0,2010-12-29 08:50:00
9:20 AM,8.0,7.0,93,1020,1.5,SE,7.4,-,N/A,,Mostly Cloudy,130,2010-12-29 09:20:00
9:50 AM,8.0,8.0,100,1020,3.0,Variable,5.6,-,N/A,,Mostly Cloudy,0,2010-12-29 09:50:00
10:20 AM,8.0,8.0,100,1020,-9999.0,Variable,3.7,-,N/A,,Mostly Cloudy,0,2010-12-29 10:20:00
10:50 AM,8.0,8.0,100,1020,3.5,Variable,5.6,-,N/A,,Mostly Cloudy,0,2010-12-29 10:50:00
11:20 AM,9.0,8.0,93,1020,4.0,Variable,5.6,-,N/A,,Mostly Cloudy,0,2010-12-29 11:20:00
11:50 AM,9.0,8.0,93,1020,4.5,South,9.3,-,N/A,,Mostly Cloudy,190,2010-12-29 11:50:00
12:20 PM,9.0,8.0,93,1020,3.5,South,7.4,-,N/A,,Mostly Cloudy,190,2010-12-29 12:20:00
12:50 PM,9.0,8.0,93,1019,-9999.0,Variable,7.4,-,N/A,,Mostly Cloudy,0,2010-12-29 12:50:00
