TimeGMT,TemperatureC,Dew PointC,Humidity,Sea Level PressurehPa,VisibilityKm,Wind Direction,Wind SpeedKm/h,Gust SpeedKm/h,Precipitationmm,Events,Conditions,WindDirDegrees,DateUTC
12:20 AM,2.0,-2.0,75,1017,10.0,NE,18.5,-,N/A,,Mostly Cloudy,50,2011-01-27 00:20:00
12:50 AM,2.0,-3.0,70,1017,10.0,NE,16.7,-,N/A,,Mostly Cloudy,50,2011-01-27 00:50:00
1:20 AM,2.0,-3.0,70,1017,10.0,NE,16.7,-,N/A,,Overcast,50,2011-01-27 01:20:00
1:50 AM,2.0,-3.0,70,1017,10.0,NE,16.7,-,N/A,,Mostly Cloudy,50,2011-01-27 01:50:00
2:20 AM,2.0,-3.0,70,1018,10.0,NE,18.5,-,N/A,,Mostly Cloudy,50,2011-01-27 02:20:00
2:50 AM,2,-3,61,1018,30,NE,18.5,,,,Mostly Cloudy,40,2011-01-27 02:50:00
2:50 AM,2.0,-3.0,70,1018,10.0,NE,16.7,-,N/A,,Mostly Cloudy,50,2011-01-27 02:50:00
3:20 AM,2.0,-3.0,70,1018,10.0,NE,14.8,-,N/A,,Mostly Cloudy,40,2011-01-27 03:20:00
3:50 AM,2.0,-3.0,70,1018,10.0,NE,13.0,-,N/A,,Mostly Cloudy,40,2011-01-27 03:50:00
4:20 AM,2.0,-3.0,70,1018,10.0,NNE,14.8,-,N/A,,Overcast,30,2011-01-27 04:20:00
4:50 AM,2.0,-3.0,70,1018,10.0,NNE,16.7,-,N/A,,Overcast,30,2011-01-27 04:50:00
5:20 AM,2.0,-3.0,70,1019,10.0,NE,14.8,-,N/A,,Mostly Cloudy,50,2011-01-27 05:20:00
5:50 AM,2,-3,63,1019,30,NE,22.2,,,,,40,2011-01-27 05:50:00
5:50 AM,2.0,-3.0,70,1019,10.0,NE,14.8,-,N/A,,Mostly Cloudy,40,2011-01-27 05:50:00
6:20 AM,2.0,-3.0,70,1019,10.0,NE,14.8,-,N/A,,Overcast,40,2011-01-27 06:20:00
6:50 AM,2.0,-3.0,70,1020,10.0,NE,16.7,-,N/A,,Overcast,50,2011-01-27 06:50:00
7:20 AM,2.0,-3.0,70,1020,10.0,NE,16.7,-,N/A,,Mostly Cloudy,40,2011-01-27 07:20:00
7:50 AM,2.0,-3.0,70,1020,10.0,NE,14.8,-,N/A,,Mostly Cloudy,50,2011-01-27 07:50:00
8:20 AM,2.0,-4.0,65,1021,10.0,NE,14.8,-,N/A,,Mostly Cloudy,50,2011-01-27 08:20:00
8:50 AM,2,-4,56,1021,30,NE,16.7,,,,Overcast,40,2011-01-27 08:50:00
8:50 AM,2.0,-4.0,65,1021,10.0,NE,14.8,-,N/A,,Mostly Cloudy,40,2011-01-27 08:50:00
9:20 AM,2.0,-4.0,65,1021,10.0,NE,16.7,-,N/A,,Mostly Cloudy,50,2011-01-27 09:20:00
9:50 AM,2.0,-4.0,65,1021,10.0,NE,13.0,-,N/A,,Mostly Cloudy,50,2011-01-27 09:50:00
