471553,2011-12-01 08:12:00,SET OF 3 REGENCY CAKE TINS,-8,4.15,2011-12-01,08:12:00
471554,2011-12-01 08:14:00,ANTIQUE SILVER TEA GLASS ENGRAVED,-1,1.25,2011-12-01,08:14:00
471555,2011-12-01 08:14:00,RED SPOT PAPER GIFT BAG,-1,0.82,2011-12-01,08:14:00
471556,2011-12-01 08:14:00,MULTI COLOUR SILVER TLIGHT HOLDER,-2,0.85,2011-12-01,08:14:00
471557,2011-12-01 08:18:00,BOTANICAL GARDENS WALL CLOCK ,-1,25,2011-12-01,08:18:00
471558,2011-12-01 08:18:00,FRENCH STYLE STORAGE JAR CAFE ,-6,0.29,2011-12-01,08:18:00
471559,2011-12-01 08:23:00,SWEETHEART BIRD HOUSE,-4,4.15,2011-12-01,08:23:00
471560,2011-12-01 08:25:00,CERAMIC CAKE STAND HANGING CAKES,-2,9.95,2011-12-01,08:25:00
471561,2011-12-01 08:26:00,GLASS APOTHECARY BOTTLE PERFUME,-1,3.95,2011-12-01,08:26:00
471562,2011-12-01 08:26:00,EGG CUP HENRIETTA HEN CREAM ,-1,1.25,2011-12-01,08:26:00
471563,2011-12-01 08:26:00,BOX OF 6 MINI 50S CRACKERS,-6,2.08,2011-12-01,08:26:00
471564,2011-12-01 08:27:00,RED SPOT PAPER GIFT BAG,-5,0.82,2011-12-01,08:27:00
471565,2011-12-01 08:27:00,MEDIUM PARLOUR PICTURE FRAME ,-2,4.15,2011-12-01,08:27:00
471566,2011-12-01 08:29:00,BOX OF 6 CHRISTMAS CAKE DECORATIONS,-2,3.75,2011-12-01,08:29:00
471567,2011-12-01 08:29:00,CHILDRENS CUTLERY SPACEBOY ,-1,4.15,2011-12-01,08:29:00
471568,2011-12-01 08:29:00,JUMBO BAG VINTAGE DOILY ,-1,2.08,2011-12-01,08:29:00
471569,2011-12-01 08:29:00,HEART OF WICKER LARGE,-2,2.95,2011-12-01,08:29:00
471570,2011-12-01 08:32:00,ANGEL DECORATION STARS ON DRESS,-1,0.42,2011-12-01,08:32:00
471571,2011-12-01 08:32:00,HOMEMADE JAM SCENTED CANDLES,-1,1.45,2011-12-01,08:32:00
471572,2011-12-01 08:33:00,GARDENERS KNEELING PAD KEEP CALM ,24,1.65,2011-12-01,08:33:00
471573,2011-12-01 08:33:00,BOX OF VINTAGE JIGSAW BLOCKS ,3,5.95,2011-12-01,08:33:00
471574,2011-12-01 08:33:00,PINK FLORAL FELTCRAFT SHOULDER BAG,4,3.75,2011-12-01,08:33:00
471575,2011-12-01 08:33:00,SET OF 6 RIBBONS PERFECTLY PRETTY ,6,2.89,2011-12-01,08:33:00
471576,2011-12-01 08:33:00,COLOURED GLASS STAR TLIGHT HOLDER,4,3.95,2011-12-01,08:33:00
471577,2011-12-01 08:33:00,SET OF 2 TRAYS HOME SWEET HOME,2,9.95,2011-12-01,08:33:00
