47126,2011-01-10 09:07:00,,-53,0,2011-01-10,09:07:00,85
47126,2011-01-10 09:07:00,,-53,0,2011-01-10,09:07:00,87
47127,2011-01-10 09:43:00,MINI FUNKY DESIGN TAPES,2,0.81,2011-01-10,09:43:00,87
47128,2011-01-10 09:43:00,COLOURING PENCILS BROWN TUBE,1,0.81,2011-01-10,09:43:00,87
47129,2011-01-10 09:43:00,COLOURING PENCILS BROWN TUBE,13,1.28,2011-01-10,09:43:00,87
47130,2011-01-10 09:43:00,ASSTD DESIGN RACING CAR PEN,1,3.36,2011-01-10,09:43:00,87
47131,2011-01-10 09:43:00,RATTLE SNAKE EGGS,2,0.85,2011-01-10,09:43:00,87
47132,2011-01-10 09:43:00,ORIGAMI JASMINE INCENSECANDLE SET,1,2.51,2011-01-10,09:43:00,87
47133,2011-01-10 09:43:00,ORIGAMI LAVENDER INCENSECANDL SET ,2,2.51,2011-01-10,09:43:00,87
47134,2011-01-10 09:43:00,DRAGONS BLOOD INCENSE,2,0.43,2011-01-10,09:43:00,87
47135,2011-01-10 09:43:00,BLUE POLKADOT PASSPORT COVER,2,1.66,2011-01-10,09:43:00,87
47136,2011-01-10 09:43:00,QUEEN OF THE SKIES PASSPORT COVER ,1,1.66,2011-01-10,09:43:00,87
47137,2011-01-10 09:43:00,TROPICAL PASSPORT COVER ,1,1.66,2011-01-10,09:43:00,87
47138,2011-01-10 09:43:00,VIPPASSPORT COVER ,2,1.66,2011-01-10,09:43:00,87
47139,2011-01-10 09:43:00,BLUE POLKADOT LUGGAGE TAG ,11,0.85,2011-01-10,09:43:00,87
47140,2011-01-10 09:43:00,FIRST CLASS LUGGAGE TAG ,1,0.85,2011-01-10,09:43:00,87
47141,2011-01-10 09:43:00,ECONOMY LUGGAGE TAG,2,0.85,2011-01-10,09:43:00,87
47142,2011-01-10 09:43:00,FIRST CLASS HOLIDAY PURSE ,1,2.51,2011-01-10,09:43:00,87
47143,2011-01-10 09:43:00,QUEEN OF THE SKIES HOLIDAY PURSE ,1,2.51,2011-01-10,09:43:00,87
47144,2011-01-10 09:43:00,MOUSEY LONG LEGS SOFT TOY,3,2.51,2011-01-10,09:43:00,87
47145,2011-01-10 09:43:00,JUMBO BAG WOODLAND ANIMALS,1,4.21,2011-01-10,09:43:00,87
47146,2011-01-10 09:43:00,JUMBO BAG OWLS,3,4.21,2011-01-10,09:43:00,87
47147,2011-01-10 09:43:00,STRAWBERRY SHOPPER BAG,30,0.85,2011-01-10,09:43:00,87
47148,2011-01-10 09:43:00,RED RETROSPOT SHOPPER BAG,5,2.51,2011-01-10,09:43:00,87
47149,2011-01-10 09:43:00,WOODLAND CHARLOTTE BAG,1,1.66,2011-01-10,09:43:00,87
47150,2011-01-10 09:43:00,STRAWBERRY CHARLOTTE BAG,2,1.66,2011-01-10,09:43:00,87
47151,2011-01-10 09:43:00,RED RETROSPOT CHARLOTTE BAG,4,1.66,2011-01-10,09:43:00,87
47152,2011-01-10 09:43:00,LUNCH BAG BLACK SKULL,1,4.21,2011-01-10,09:43:00,87
47153,2011-01-10 09:43:00,GOLD MINI TAPE MEASURE ,2,0.85,2011-01-10,09:43:00,87
47154,2011-01-10 09:43:00,LARGE PINK GLASS SUNDAE DISH,24,2.51,2011-01-10,09:43:00,87
47155,2011-01-10 09:43:00,RED FLOCK LOVE HEART PHOTO FRAME,2,0.81,2011-01-10,09:43:00,87
47156,2011-01-10 09:43:00,BLUE PATCH PURSE PINK HEART,8,1.66,2011-01-10,09:43:00,87
47157,2011-01-10 09:43:00,DENIM PATCH PURSE PINK BUTTERFLY,3,1.66,2011-01-10,09:43:00,87
47158,2011-01-10 09:43:00,BLUE ROSE FABRIC MIRROR,9,0.85,2011-01-10,09:43:00,87
47159,2011-01-10 09:43:00,PINK ROSE FABRIC MIRROR,6,0.85,2011-01-10,09:43:00,87
47160,2011-01-10 09:43:00,SILVER FABRIC MIRROR,1,0.85,2011-01-10,09:43:00,87
47161,2011-01-10 09:43:00,GOLD FABRIC MIRROR,2,0.85,2011-01-10,09:43:00,87
47162,2011-01-10 09:43:00,APPLE BATH SPONGE,1,2.51,2011-01-10,09:43:00,87
47163,2011-01-10 09:43:00,PINK BLUE FELT CRAFT TRINKET BOX,1,2.51,2011-01-10,09:43:00,87
47164,2011-01-10 09:43:00,ROSE DU SUD DRAWSTRING BAG,1,3.36,2011-01-10,09:43:00,87
47165,2011-01-10 09:43:00,SPACE FROG,1,0.85,2011-01-10,09:43:00,87
47166,2011-01-10 09:43:00,SPACE OWL,2,0.85,2011-01-10,09:43:00,87
47167,2011-01-10 09:43:00,NINJA RABBIT PINK,5,0.85,2011-01-10,09:43:00,87
47168,2011-01-10 09:43:00,NINJA RABBIT BLACK,2,0.85,2011-01-10,09:43:00,87
47169,2011-01-10 09:43:00,SPACE CADET RED,1,0.85,2011-01-10,09:43:00,87
47170,2011-01-10 09:43:00,SPACE CADET BLACK,1,0.85,2011-01-10,09:43:00,87
47171,2011-01-10 09:43:00,JUMBO BAG CHARLIE AND LOLA TOYS,14,2.51,2011-01-10,09:43:00,87
47172,2011-01-10 09:43:00,SET2 RED RETROSPOT TEA TOWELS ,1,5.91,2011-01-10,09:43:00,87
47173,2011-01-10 09:43:00,RED RETROSPOT OVEN GLOVE DOUBLE,1,5.91,2011-01-10,09:43:00,87
47174,2011-01-10 09:43:00,APRON MODERN VINTAGE COTTON,1,4.21,2011-01-10,09:43:00,87
47175,2011-01-10 09:43:00,RIBBONS PURSE ,6,1.66,2011-01-10,09:43:00,87
47176,2011-01-10 09:43:00,BOOM BOX SPEAKER GIRLS,1,3.36,2011-01-10,09:43:00,87
47177,2011-01-10 09:43:00,SET20 STRAWBERRY PAPER NAPKINS ,1,1.66,2011-01-10,09:43:00,87
47178,2011-01-10 09:43:00,CHRISTMAS TOILET ROLL,2,2.51,2011-01-10,09:43:00,87
47179,2011-01-10 09:43:00,LARGE CAKE TOWEL CHOCOLATE SPOTS,8,4.21,2011-01-10,09:43:00,87
47180,2011-01-10 09:43:00,LARGE CAKE TOWEL PINK SPOTS,30,4.21,2011-01-10,09:43:00,87
47181,2011-01-10 09:43:00,SWISS ROLL TOWEL CHOCOLATE SPOTS,5,2.51,2011-01-10,09:43:00,87
47182,2011-01-10 09:43:00,SWISS ROLL TOWEL PINK SPOTS,6,2.51,2011-01-10,09:43:00,87
47183,2011-01-10 09:43:00,SET10 PINK POLKADOT PARTY CANDLES,1,2.51,2011-01-10,09:43:00,87
47184,2011-01-10 09:43:00,KEEP OUT BOYS DOOR HANGER ,2,3.36,2011-01-10,09:43:00,87
47185,2011-01-10 09:43:00,DO NOT TOUCH MY STUFF DOOR HANGER ,1,3.36,2011-01-10,09:43:00,87
47186,2011-01-10 09:43:00,HOME SWEET HOME METAL SIGN ,5,5.91,2011-01-10,09:43:00,87
47187,2011-01-10 09:43:00,PINK HONEYCOMB PAPER FAN,1,1.66,2011-01-10,09:43:00,87
47188,2011-01-10 09:43:00,PINK HONEYCOMB PAPER BALL ,14,1.66,2011-01-10,09:43:00,87
47189,2011-01-10 09:43:00,MULTICOLOUR HONEYCOMB PAPER GARLAND,2,1.66,2011-01-10,09:43:00,87
47190,2011-01-10 09:43:00,STRAWBERRY HONEYCOMB GARLAND ,2,3.36,2011-01-10,09:43:00,87
47191,2011-01-10 09:43:00,MULTICOLOUR HONEYCOMB FAN,2,1.66,2011-01-10,09:43:00,87
47192,2011-01-10 09:43:00,PACK OF 72 RETROSPOT CAKE CASES,1,1.28,2011-01-10,09:43:00,87
47193,2011-01-10 09:43:00,SET4 BADGES BALLOON GIRL,4,0.85,2011-01-10,09:43:00,87
47194,2011-01-10 09:43:00,SET4 BADGES DOGS,1,0.85,2011-01-10,09:43:00,87
47195,2011-01-10 09:43:00,SET4 BADGES CUTE CREATURES,1,0.85,2011-01-10,09:43:00,87
47196,2011-01-10 09:43:00,SET4 BADGES BEETLES,1,0.85,2011-01-10,09:43:00,87
47197,2011-01-10 09:43:00,SET4 SKULL BADGES,2,0.85,2011-01-10,09:43:00,87
47198,2011-01-10 09:43:00,DOOR HANGER MUM DADS ROOM,4,3.36,2011-01-10,09:43:00,87
47199,2011-01-10 09:43:00,ANTIQUE CREAM CUTLERY CUPBOARD,1,8.47,2011-01-10,09:43:00,87
47200,2011-01-10 09:43:00,STRIPEY CHOCOLATE NESTING BOXES,1,5.91,2011-01-10,09:43:00,87
47201,2011-01-10 09:43:00,SMALL GLASS HEART TRINKET POT,1,4.21,2011-01-10,09:43:00,87
47202,2011-01-10 09:43:00,BALLOONS WRITING SET ,1,3.36,2011-01-10,09:43:00,87
47203,2011-01-10 09:43:00,EUCALYPTUS PINECONE WREATH,1,5.91,2011-01-10,09:43:00,87
47204,2011-01-10 09:43:00,TOAST ITS FAIRY FLOWER,1,2.51,2011-01-10,09:43:00,87
47205,2011-01-10 09:43:00,MIRRORED WALL ART SPLODGES,1,7.62,2011-01-10,09:43:00,87
47206,2011-01-10 09:43:00,SMALL TALL CAMPHOR WOOD TOADSTOOL,1,3.36,2011-01-10,09:43:00,87
47207,2011-01-10 09:43:00,CAMPHOR WOOD PORTOBELLO MUSHROOM,2,2.51,2011-01-10,09:43:00,87
47208,2011-01-10 09:43:00,12 DAISY PEGS IN WOOD BOX,3,3.36,2011-01-10,09:43:00,87
47209,2011-01-10 09:43:00,ROTATING LEAVES TLIGHT HOLDER,6,1.66,2011-01-10,09:43:00,87
47210,2011-01-10 09:43:00,FANCY FONT BIRTHDAY CARD ,1,0.85,2011-01-10,09:43:00,87
47211,2011-01-10 09:43:00,BOOZE WOMEN GREETING CARD ,4,0.43,2011-01-10,09:43:00,87
47212,2011-01-10 09:43:00,SKULLS WATER TRANSFER TATTOOS ,2,1.66,2011-01-10,09:43:00,87
47213,2011-01-10 09:43:00,CERAMIC STRAWBERRY TRINKET TRAY,3,2.51,2011-01-10,09:43:00,87
47214,2011-01-10 09:43:00,SET OF 6 FUNKY BEAKERS,6,2.51,2011-01-10,09:43:00,87
47215,2011-01-10 09:43:00,SKULL LUNCH BOX WITH CUTLERY ,1,5.06,2011-01-10,09:43:00,87
47216,2011-01-10 09:43:00,STRAWBERRY LUNCH BOX WITH CUTLERY,1,5.06,2011-01-10,09:43:00,87
47217,2011-01-10 09:43:00,4 LAVENDER BOTANICAL DINNER CANDLES,2,2.51,2011-01-10,09:43:00,87
47218,2011-01-10 09:43:00,4 PEAR BOTANICAL DINNER CANDLES,1,2.51,2011-01-10,09:43:00,87
47219,2011-01-10 09:43:00,4 LILY BOTANICAL DINNER CANDLES,2,2.51,2011-01-10,09:43:00,87
47220,2011-01-10 09:43:00,4 WILDFLOWER BOTANICAL CANDLES,5,2.51,2011-01-10,09:43:00,87
47221,2011-01-10 09:43:00,4 VANILLA BOTANICAL CANDLES,5,2.51,2011-01-10,09:43:00,87
47222,2011-01-10 09:43:00,SET OF 4 ROSE BOTANICAL CANDLES,1,2.51,2011-01-10,09:43:00,87
47223,2011-01-10 09:43:00,VINTAGE PINK DECORATIVE PARASOL,3,8.47,2011-01-10,09:43:00,87
47224,2011-01-10 09:43:00,SUNFLOWER DECORATIVE PARASOL,1,8.47,2011-01-10,09:43:00,87
47225,2011-01-10 09:43:00,ASSORTED TUTTI FRUTTI BRACELET,8,0.43,2011-01-10,09:43:00,87
47226,2011-01-10 09:43:00,WHITE SPOT BLUE CERAMIC DRAWER KNOB,2,2.51,2011-01-10,09:43:00,87
47227,2011-01-10 09:43:00,BUTTERFLIES STICKERS,2,0.81,2011-01-10,09:43:00,87
47228,2011-01-10 09:43:00,FLOWERS STICKERS,2,0.81,2011-01-10,09:43:00,87
47229,2011-01-10 09:43:00,HEARTS STICKERS,1,0.81,2011-01-10,09:43:00,87
47230,2011-01-10 09:43:00,BIG DOUGHNUT FRIDGE MAGNETS,1,8.47,2011-01-10,09:43:00,87
47231,2011-01-10 09:43:00,FOLDING UMBRELLA REDWHITE POLKADOT,5,3.36,2011-01-10,09:43:00,87
47232,2011-01-10 09:43:00,FOLDING UMBRELLA BLACKBLUE POLKADOT,5,3.36,2011-01-10,09:43:00,87
47233,2011-01-10 09:43:00,FOLDING UMBRELLA CREAM POLKADOT,4,3.36,2011-01-10,09:43:00,87
47234,2011-01-10 09:43:00,FOLDING UMBRELLA CHOCOLATE POLKADOT,4,3.36,2011-01-10,09:43:00,87
47235,2011-01-10 09:43:00,HOME BUILDING BLOCK WORD,1,11.87,2011-01-10,09:43:00,87
47236,2011-01-10 09:43:00,LOVE BUILDING BLOCK WORD,1,11.87,2011-01-10,09:43:00,87
47237,2011-01-10 09:43:00,DECORATIVE ROSE BATHROOM BOTTLE,9,1.28,2011-01-10,09:43:00,87
47238,2011-01-10 09:43:00,DECORATIVE CATS BATHROOM BOTTLE,8,1.28,2011-01-10,09:43:00,87
47239,2011-01-10 09:43:00,DECORATIVE FLORE BATHROOM BOTTLE,6,1.28,2011-01-10,09:43:00,87
47240,2011-01-10 09:43:00,SHOE SHINE BOX ,1,21.23,2011-01-10,09:43:00,87
47241,2011-01-10 09:43:00,CHRISTMAS TREE DECORATION WITH BELL,16,0.43,2011-01-10,09:43:00,87
47242,2011-01-10 09:43:00,CHRISTMAS TREE HEART DECORATION,6,0.43,2011-01-10,09:43:00,87
47243,2011-01-10 09:43:00,CHRISTMAS TREE STAR DECORATION,4,0.43,2011-01-10,09:43:00,87
47244,2011-01-10 09:43:00,CHRISTMAS HANGING STAR WITH BELL,1,2.51,2011-01-10,09:43:00,87
47245,2011-01-10 09:43:00,PAINTED METAL HEART WITH HOLLY BELL,1,2.98,2011-01-10,09:43:00,87
47246,2011-01-10 09:43:00,PAINTED METAL STAR WITH HOLLY BELLS,1,2.98,2011-01-10,09:43:00,87
47247,2011-01-10 09:43:00,CAMOUFLAGE LED TORCH,1,3.36,2011-01-10,09:43:00,87
47248,2011-01-10 09:43:00,PINK DIAMANTE PEN IN GIFT BOX,27,1.66,2011-01-10,09:43:00,87
47249,2011-01-10 09:43:00,GREEN DIAMANTE PEN IN GIFT BOX,6,1.66,2011-01-10,09:43:00,87
47250,2011-01-10 09:43:00,SILVER DIAMANTE PEN IN GIFT BOX,12,1.66,2011-01-10,09:43:00,87
47251,2011-01-10 09:43:00,GLAMOROUS MUG,1,3.36,2011-01-10,09:43:00,87
47252,2011-01-10 09:43:00,IF YOU CANT STAND THE HEAT MUG,2,1.66,2011-01-10,09:43:00,87
47253,2011-01-10 09:43:00,POTTERING MUG,4,1.66,2011-01-10,09:43:00,87
47254,2011-01-10 09:43:00,HEARTS GIFT TAPE,10,0.43,2011-01-10,09:43:00,87
47255,2011-01-10 09:43:00,CUTE CATS TAPE,6,0.43,2011-01-10,09:43:00,87
47256,2011-01-10 09:43:00,SKULLS TAPE,8,0.43,2011-01-10,09:43:00,87
47257,2011-01-10 09:43:00,STARS GIFT TAPE ,22,0.43,2011-01-10,09:43:00,87
47258,2011-01-10 09:43:00,CAKES AND BOWS GIFT TAPE,11,0.43,2011-01-10,09:43:00,87
47259,2011-01-10 09:43:00,TRADITIONAL WOODEN CATCH CUP GAME ,1,2.51,2011-01-10,09:43:00,87
47260,2011-01-10 09:43:00,IM ON HOLIDAY METAL SIGN,1,4.21,2011-01-10,09:43:00,87
47261,2011-01-10 09:43:00,JUMBO BAG PINK VINTAGE PAISLEY,1,4.21,2011-01-10,09:43:00,87
47262,2011-01-10 09:43:00,SKULL SHOULDER BAG,7,1.66,2011-01-10,09:43:00,87
