TimeGMT,TemperatureC,Dew PointC,Humidity,Sea Level PressurehPa,VisibilityKm,Wind Direction,Wind SpeedKm/h,Gust SpeedKm/h,Precipitationmm,Events,Conditions,WindDirDegrees,DateUTC
12:20 AM,0.0,-3.0,80,1009,-9999.0,NNE,13.0,-,N/A,,Clear,20,2010-12-23 00:20:00
12:50 AM,0.0,-3.0,80,1009,-9999.0,NNE,11.1,-,N/A,,Clear,20,2010-12-23 00:50:00
1:20 AM,-1.0,-3.0,86,1009,-9999.0,NNE,11.1,-,N/A,,Clear,20,2010-12-23 01:20:00
1:50 AM,-1.0,-3.0,86,1009,10.0,North,11.1,-,N/A,,Partly Cloudy,10,2010-12-23 01:50:00
2:20 AM,-1.0,-3.0,86,1009,10.0,North,11.1,-,N/A,,Partly Cloudy,360,2010-12-23 02:20:00
2:50 AM,-1,-3,85,1009,10,North,13.0,,,,Light Haze,10,2010-12-23 02:50:00
2:50 AM,-1.0,-3.0,86,1009,9.0,North,11.1,-,N/A,,Unknown,10,2010-12-23 02:50:00
3:20 AM,-1.0,-3.0,86,1009,10.0,NNE,13.0,-,N/A,,Partly Cloudy,20,2010-12-23 03:20:00
3:50 AM,-1.0,-3.0,86,1008,-9999.0,North,16.7,-,N/A,,Clear,10,2010-12-23 03:50:00
4:20 AM,-1.0,-4.0,80,1008,-9999.0,North,11.1,-,N/A,,Clear,360,2010-12-23 04:20:00
4:50 AM,-1.0,-4.0,80,1008,-9999.0,North,11.1,-,N/A,,Clear,360,2010-12-23 04:50:00
5:20 AM,-1.0,-4.0,80,1008,-9999.0,North,13.0,-,N/A,,Clear,360,2010-12-23 05:20:00
5:50 AM,-1,-4,70,1009,19,North,16.7,,,,,0,2010-12-23 05:50:00
5:50 AM,-1.0,-5.0,75,1008,-9999.0,North,14.8,-,N/A,,Clear,360,2010-12-23 05:50:00
6:20 AM,-1.0,-4.0,80,1008,10.0,North,13.0,-,N/A,,Scattered Clouds,10,2010-12-23 06:20:00
6:50 AM,-1.0,-4.0,80,1009,10.0,NNE,11.1,-,N/A,,Mostly Cloudy,20,2010-12-23 06:50:00
7:20 AM,0.0,-4.0,75,1009,10.0,North,14.8,-,N/A,,Mostly Cloudy,10,2010-12-23 07:20:00
7:50 AM,0.0,-3.0,80,1009,10.0,North,14.8,-,N/A,,Mostly Cloudy,10,2010-12-23 07:50:00
8:20 AM,1.0,-3.0,75,1009,10.0,North,14.8,-,N/A,,Mostly Cloudy,10,2010-12-23 08:20:00
8:50 AM,1.0,-3.0,75,1009,-9999.0,North,14.8,-,N/A,,Clear,10,2010-12-23 08:50:00
9:20 AM,1.0,-3.0,75,1009,10.0,North,13.0,-,N/A,,Mostly Cloudy,10,2010-12-23 09:20:00
